bankId,product,customer,ratePercent,minDays,maxDays,tenureLabel,minAmount,maxAmount,amountLabel,scheme,sourceUrl,effectiveDate
union,FD,SENIOR,6.8,181,364,181 days to < 1 year,0,30000000,Below ₹3 crore (retail),,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,FD,GENERAL,6.65,365,729,1 year to < 2 years,0,30000000,Below ₹3 crore (retail),,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,FD,SENIOR,7.15,365,729,1 year to < 2 years,0,30000000,Below ₹3 crore (retail),,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,FD,GENERAL,6.6,730,1094,2 years to < 3 years,0,30000000,Below ₹3 crore (retail),,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,FD,SENIOR,7.1,730,1094,2 years to < 3 years,0,30000000,Below ₹3 crore (retail),,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,FD,GENERAL,6.5,1095,1824,3 years to < 5 years,0,30000000,Below ₹3 crore (retail),,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,FD,SENIOR,7,1095,1824,3 years to < 5 years,0,30000000,Below ₹3 crore (retail),,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,FD,GENERAL,6.5,1825,3650,5 years to 10 years,0,30000000,Below ₹3 crore (retail),,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,FD,SENIOR,7,1825,3650,5 years to 10 years,0,30000000,Below ₹3 crore (retail),,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,FD,GENERAL,6.65,456,456,456 days special,0,30000000,Below ₹3 crore (retail),456-day Special,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,FD,SENIOR,7.15,456,456,456 days special,0,30000000,Below ₹3 crore (retail),456-day Special,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,RD,GENERAL,6.65,365,729,1 year to < 2 years,0,,Any amount,,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,RD,SENIOR,7.15,365,729,1 year to < 2 years,0,,Any amount,,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,RD,GENERAL,6.6,730,1094,2 years to < 3 years,0,,Any amount,,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,RD,SENIOR,7.1,730,1094,2 years to < 3 years,0,,Any amount,,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,RD,GENERAL,6.5,1095,1824,3 years to < 5 years,0,,Any amount,,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,RD,SENIOR,7,1095,1824,3 years to < 5 years,0,,Any amount,,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,RD,GENERAL,6.5,1825,3650,5 years to 10 years,0,,Any amount,,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,RD,SENIOR,7,1825,3650,5 years to 10 years,0,,Any amount,,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,SAVINGS,GENERAL,2.75,0,,Any tenure,0,,All balances,,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,SAVINGS,SENIOR,2.75,0,,Any tenure,0,,All balances,,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
boi,FD,GENERAL,3,7,45,7–45 days,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,FD,SENIOR,3.5,7,45,7–45 days,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,FD,GENERAL,4.5,46,90,46–90 days,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,FD,SENIOR,5,46,90,46–90 days,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,FD,GENERAL,5,91,180,91–180 days,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,FD,SENIOR,5.5,91,180,91–180 days,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,FD,GENERAL,6,181,364,181 days to < 1 year,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,FD,SENIOR,6.5,181,364,181 days to < 1 year,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,FD,GENERAL,6.5,365,729,1 year to < 2 years,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,FD,SENIOR,7,365,729,1 year to < 2 years,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,FD,GENERAL,6.6,730,1094,2 years to < 3 years,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,FD,SENIOR,7.1,730,1094,2 years to < 3 years,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,FD,GENERAL,6.7,1095,1824,3 years to < 5 years,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,FD,SENIOR,7.2,1095,1824,3 years to < 5 years,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,FD,GENERAL,6.5,1825,3650,5 years to 10 years,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,FD,SENIOR,7,1825,3650,5 years to 10 years,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,FD,GENERAL,6.85,400,400,400 days special,0,30000000,Below ₹3 crore (retail),400-day Special,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,FD,SENIOR,7.35,400,400,400 days special,0,30000000,Below ₹3 crore (retail),400-day Special,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,RD,GENERAL,6.5,365,729,1 year to < 2 years,0,,Any amount,,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,RD,SENIOR,7,365,729,1 year to < 2 years,0,,Any amount,,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,RD,GENERAL,6.6,730,1094,2 years to < 3 years,0,,Any amount,,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,RD,SENIOR,7.1,730,1094,2 years to < 3 years,0,,Any amount,,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,RD,GENERAL,6.7,1095,1824,3 years to < 5 years,0,,Any amount,,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,RD,SENIOR,7.2,1095,1824,3 years to < 5 years,0,,Any amount,,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,RD,GENERAL,6.5,1825,3650,5 years to 10 years,0,,Any amount,,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,RD,SENIOR,7,1825,3650,5 years to 10 years,0,,Any amount,,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,SAVINGS,GENERAL,2.75,0,,Any tenure,0,,All balances,,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
boi,SAVINGS,SENIOR,2.75,0,,Any tenure,0,,All balances,,https://m.economictimes.indiatimes.com/wealth/invest/bank-of-india-hikes-fd-interest-rates-on-select-tenures-senior-citizens-to-earn-up-to-7-45-rate/articleshow/131171360.cms,2026-09-14
indian,FD,GENERAL,3,7,45,7–45 days,0,30000000,Below ₹3 crore (retail),,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,SENIOR,3.5,7,45,7–45 days,0,30000000,Below ₹3 crore (retail),,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,SUPER_SENIOR,3.75,7,45,7–45 days,0,30000000,Below ₹3 crore (retail),,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,GENERAL,4.5,46,90,46–90 days,0,30000000,Below ₹3 crore (retail),,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,SENIOR,5,46,90,46–90 days,0,30000000,Below ₹3 crore (retail),,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,SUPER_SENIOR,5.25,46,90,46–90 days,0,30000000,Below ₹3 crore (retail),,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,GENERAL,5.25,91,180,91–180 days,0,30000000,Below ₹3 crore (retail),,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,SENIOR,5.75,91,180,91–180 days,0,30000000,Below ₹3 crore (retail),,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,SUPER_SENIOR,6,91,180,91–180 days,0,30000000,Below ₹3 crore (retail),,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,GENERAL,6.1,181,364,181 days to < 1 year,0,30000000,Below ₹3 crore (retail),,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,SENIOR,6.6,181,364,181 days to < 1 year,0,30000000,Below ₹3 crore (retail),,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,SUPER_SENIOR,6.85,181,364,181 days to < 1 year,0,30000000,Below ₹3 crore (retail),,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,GENERAL,6.5,365,729,1 year to < 2 years,0,30000000,Below ₹3 crore (retail),,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,SENIOR,7,365,729,1 year to < 2 years,0,30000000,Below ₹3 crore (retail),,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,SUPER_SENIOR,7.25,365,729,1 year to < 2 years,0,30000000,Below ₹3 crore (retail),,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,GENERAL,6.6,730,1094,2 years to < 3 years,0,30000000,Below ₹3 crore (retail),,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,SENIOR,7.1,730,1094,2 years to < 3 years,0,30000000,Below ₹3 crore (retail),,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,SUPER_SENIOR,7.35,730,1094,2 years to < 3 years,0,30000000,Below ₹3 crore (retail),,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,GENERAL,6.25,1095,1824,3 years to < 5 years,0,30000000,Below ₹3 crore (retail),,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,SENIOR,6.75,1095,1824,3 years to < 5 years,0,30000000,Below ₹3 crore (retail),,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,SUPER_SENIOR,7,1095,1824,3 years to < 5 years,0,30000000,Below ₹3 crore (retail),,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,GENERAL,6.25,1825,3650,5 years to 10 years,0,30000000,Below ₹3 crore (retail),,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,SENIOR,6.75,1825,3650,5 years to 10 years,0,30000000,Below ₹3 crore (retail),,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,SUPER_SENIOR,7,1825,3650,5 years to 10 years,0,30000000,Below ₹3 crore (retail),,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,GENERAL,6.6,444,444,444 days (IND SECURE),0,30000000,Below ₹3 crore (retail),IND SECURE 444 days,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,SENIOR,7.1,444,444,444 days (IND SECURE),0,30000000,Below ₹3 crore (retail),IND SECURE 444 days,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,FD,SUPER_SENIOR,7.35,444,444,444 days (IND SECURE),0,30000000,Below ₹3 crore (retail),IND SECURE 444 days,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,RD,GENERAL,6.5,365,729,1 year to < 2 years,0,,Any amount,,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,RD,SENIOR,7,365,729,1 year to < 2 years,0,,Any amount,,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,RD,GENERAL,6.6,730,1094,2 years to < 3 years,0,,Any amount,,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,RD,SENIOR,7.1,730,1094,2 years to < 3 years,0,,Any amount,,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,RD,GENERAL,6.25,1095,1824,3 years to < 5 years,0,,Any amount,,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,RD,SENIOR,6.75,1095,1824,3 years to < 5 years,0,,Any amount,,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,RD,GENERAL,6.25,1825,3650,5 years to 10 years,0,,Any amount,,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,RD,SENIOR,6.75,1825,3650,5 years to 10 years,0,,Any amount,,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,SAVINGS,GENERAL,2.75,0,,Any tenure,0,,All balances,,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
indian,SAVINGS,SENIOR,2.75,0,,Any tenure,0,,All balances,,https://www.policybazaar.com/fd-interest-rates/indian-bank-fd-rates/444-days-fd-scheme/,2026-05-01
central,FD,GENERAL,3.5,7,45,7–45 days,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/444-day-fd-with-highest-interest-rates-which-psu-bank-provides-highest-maturity-on-rs-5-lakh-investment-check-here/articleshow/133392759.cms,2026-05-10
central,FD,SENIOR,4,7,45,7–45 days,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/444-day-fd-with-highest-interest-rates-which-psu-bank-provides-highest-maturity-on-rs-5-lakh-investment-check-here/articleshow/133392759.cms,2026-05-10
central,FD,GENERAL,4.75,46,90,46–90 days,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/444-day-fd-with-highest-interest-rates-which-psu-bank-provides-highest-maturity-on-rs-5-lakh-investment-check-here/articleshow/133392759.cms,2026-05-10
central,FD,SENIOR,5.25,46,90,46–90 days,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/444-day-fd-with-highest-interest-rates-which-psu-bank-provides-highest-maturity-on-rs-5-lakh-investment-check-here/articleshow/133392759.cms,2026-05-10
central,FD,GENERAL,5.5,91,180,91–180 days,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/444-day-fd-with-highest-interest-rates-which-psu-bank-provides-highest-maturity-on-rs-5-lakh-investment-check-here/articleshow/133392759.cms,2026-05-10
central,FD,SENIOR,6,91,180,91–180 days,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/444-day-fd-with-highest-interest-rates-which-psu-bank-provides-highest-maturity-on-rs-5-lakh-investment-check-here/articleshow/133392759.cms,2026-05-10
central,FD,GENERAL,6.25,181,364,181 days to < 1 year,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/444-day-fd-with-highest-interest-rates-which-psu-bank-provides-highest-maturity-on-rs-5-lakh-investment-check-here/articleshow/133392759.cms,2026-05-10
central,FD,SENIOR,6.75,181,364,181 days to < 1 year,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/444-day-fd-with-highest-interest-rates-which-psu-bank-provides-highest-maturity-on-rs-5-lakh-investment-check-here/articleshow/133392759.cms,2026-05-10
central,FD,GENERAL,6.5,365,729,1 year to < 2 years,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/444-day-fd-with-highest-interest-rates-which-psu-bank-provides-highest-maturity-on-rs-5-lakh-investment-check-here/articleshow/133392759.cms,2026-05-10
central,FD,SENIOR,7,365,729,1 year to < 2 years,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/444-day-fd-with-highest-interest-rates-which-psu-bank-provides-highest-maturity-on-rs-5-lakh-investment-check-here/articleshow/133392759.cms,2026-05-10
central,FD,GENERAL,6.65,730,1094,2 years to < 3 years,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/444-day-fd-with-highest-interest-rates-which-psu-bank-provides-highest-maturity-on-rs-5-lakh-investment-check-here/articleshow/133392759.cms,2026-05-10
central,FD,SENIOR,7.15,730,1094,2 years to < 3 years,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/444-day-fd-with-highest-interest-rates-which-psu-bank-provides-highest-maturity-on-rs-5-lakh-investment-check-here/articleshow/133392759.cms,2026-05-10
central,FD,GENERAL,6.5,1095,1824,3 years to < 5 years,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/444-day-fd-with-highest-interest-rates-which-psu-bank-provides-highest-maturity-on-rs-5-lakh-investment-check-here/articleshow/133392759.cms,2026-05-10
central,FD,SENIOR,7,1095,1824,3 years to < 5 years,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/444-day-fd-with-highest-interest-rates-which-psu-bank-provides-highest-maturity-on-rs-5-lakh-investment-check-here/articleshow/133392759.cms,2026-05-10
central,FD,GENERAL,6.5,1825,3650,5 years to 10 years,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/444-day-fd-with-highest-interest-rates-which-psu-bank-provides-highest-maturity-on-rs-5-lakh-investment-check-here/articleshow/133392759.cms,2026-05-10
central,FD,SENIOR,7,1825,3650,5 years to 10 years,0,30000000,Below ₹3 crore (retail),,https://m.economictimes.indiatimes.com/wealth/invest/444-day-fd-with-highest-interest-rates-which-psu-bank-provides-highest-maturity-on-rs-5-lakh-investment-check-here/articleshow/133392759.cms,2026-05-10
central,FD,GENERAL,6.75,444,444,444 days special,0,30000000,Below ₹3 crore (retail),444-day Special,https://m.economictimes.indiatimes.com/wealth/invest/444-day-fd-with-highest-interest-rates-which-psu-bank-provides-highest-maturity-on-rs-5-lakh-investment-check-here/articleshow/133392759.cms,2026-05-10
central,FD,SENIOR,7.25,444,444,444 days special,0,30000000,Below ₹3 crore (retail),444-day Special,https://m.economictimes.indiatimes.com/wealth/invest/444-day-fd-with-highest-interest-rates-which-psu-bank-provides-highest-maturity-on-rs-5-lakh-investment-check-here/articleshow/133392759.cms,2026-05-10
central,RD,GENERAL,6.5,365,729,1 year to < 2 years,0,,Any amount,,https://m.economictimes.indiatimes.com/wealth/invest/444-day-fd-with-highest-interest-rates-which-psu-bank-provides-highest-maturity-on-rs-5-lakh-investment-check-here/articleshow/133392759.cms,2026-05-10
central,RD,SENIOR,7,365,729,1 year to < 2 years,0,,Any amount,,https://m.economictimes.indiatimes.com/wealth/invest/444-day-fd-with-highest-interest-rates-which-psu-bank-provides-highest-maturity-on-rs-5-lakh-investment-check-here/articleshow/133392759.cms,2026-05-10
central,RD,GENERAL,6.65,730,1094,2 years to < 3 years,0,,Any amount,,https://m.economictimes.indiatimes.com/wealth/invest/444-day-fd-with-highest-interest-rates-which-psu-bank-provides-highest-maturity-on-rs-5-lakh-investment-check-here/articleshow/133392759.cms,2026-05-10
central,RD,SENIOR,7.15,730,1094,2 years to < 3 years,0,,Any amount,,https://m.economictimes.indiatimes.com/wealth/invest/444-day-fd-with-highest-interest-rates-which-psu-bank-provides-highest-maturity-on-rs-5-lakh-investment-check-here/articleshow/133392759.cms,2026-05-10
central,RD,GENERAL,6.5,1095,1824,3 years to < 5 years,0,,Any amount,,https://m.economictimes.indiatimes.com/wealth/invest/444-day-fd-with-highest-interest-rates-which-psu-bank-provides-highest-maturity-on-rs-5-lakh-investment-check-here/articleshow/133392759.cms,2026-05-10
central,RD,SENIOR,7,1095,1824,3 years to < 5 years,0,,Any amount,,https://m.economictimes.indiatimes.com/wealth/invest/444-day-fd-with-highest-interest-rates-which-psu-bank-provides-highest-maturity-on-rs-5-lakh-investment-check-here/articleshow/133392759.cms,2026-05-10
central,RD,GENERAL,6.5,1825,3650,5 years to 10 years,0,,Any amount,,https://m.economictimes.indiatimes.com/wealth/invest/444-day-fd-with-highest-interest-rates-which-psu-bank-provides-highest-maturity-on-rs-5-lakh-investment-check-here/articleshow/133392759.cms,2026-05-10
